Address,Asset,Start_Block,Status,End_Block
0x42f7bc2a19ee9dea55240b265d030ea21e641181,sfrxeth,18043512,active,
0x8915ea6d081b68f80004c579a518fb645db71afa,sfrxeth,18044779,repaid,18350710.0
0x46911a56bd8166ee843a01c456eaf9d6d241aa21,sfrxeth,18045862,repaid,18621547.0
0xaac0aa431c237c2c0b5f041c8e59b3f1a43ac78f,sfrxeth,18048813,repaid,18730905.0
0xf3d581a91e77d261df957e1ca8fe2137bef4046c,sfrxeth,18050050,repaid,18725058.0
0x7e04231a59c9589d17bcf2b0614bc86ad5df7c11,sfrxeth,18051600,repaid,18793659.0
0x163901204130c89a0dc1c028051ef07915706e0b,sfrxeth,18053145,repaid,19354198.0
0x1a31c94f97c649bc2a8adbceb54d1f4a075be4b1,sfrxeth,18055117,active,
0x262c199d993b09a9d5d35fbb8be312a8ddb48016,sfrxeth,18055916,repaid,18533570.0
0x59ba2e8f66753b654aa68eec9e0a35839131d893,sfrxeth,18058193,repaid,19553012.0
0xfb72ed826d1a8a1e82e4dfbcd6a4efc8d99142c7,sfrxeth,18059541,repaid,18281054.0
0xe6389bb9fb752b94baaede23a179e64dd17ad0bf,sfrxeth,18070815,active,
0x62029f6bd2842ee258b1c42d7dddaec934687544,sfrxeth,18084745,active,
0xa3903bc9e6edbdff8b8f0e3035518c02bbe1605d,sfrxeth,18100118,repaid,18749942.0
0xa3903bc9e6edbdff8b8f0e3035518c02bbe1605d,sfrxeth,18750013,repaid,19579936.0
0x82b43ee2e45e663ab5040a464b85c88a88a44a20,sfrxeth,18100721,forced-liquidation,19475632.0
0x3758301013393f133a5f0b2f677a7000e4a6a66c,sfrxeth,18102768,repaid,18331762.0
0x1ae0e2669e7b982ae7dd45790f5cb1ea921c8683,sfrxeth,18103875,repaid,18311942.0
0x1ae0e2669e7b982ae7dd45790f5cb1ea921c8683,sfrxeth,18886865,repaid,19499505.0
0xc9396c19c5ce1cb80be5a2c7f52d1cef88ac866e,sfrxeth,18104248,active,
0x371fa0543cd5e59c76373b7ed9c0f818a02746b2,sfrxeth,18137932,repaid,19442286.0
0x04d52e150e49c1bbc9ddde258060a3bf28d9fd70,sfrxeth,18142641,repaid,18261964.0
0xd95dc82da062969c1a89fe9788151333944f04fa,sfrxeth,18142837,repaid,19750501.0
0xd8770cd1681308381bb041802f922f4cf5e1bc4d,sfrxeth,18143405,repaid,18157538.0
0xd8770cd1681308381bb041802f922f4cf5e1bc4d,sfrxeth,18215413,repaid,18216448.0
0xd8770cd1681308381bb041802f922f4cf5e1bc4d,sfrxeth,19266576,active,
0xb6bfd1968955f8e8f176790b8442d44198821794,sfrxeth,18147624,repaid,18682695.0
0x0594eed4247745248ad46812c7ff84c5a61cc20e,sfrxeth,18158522,repaid,18998222.0
0xe39516c6ecb2c94e181fb5b6822d70278fc76545,sfrxeth,18162074,repaid,18741016.0
0xe39516c6ecb2c94e181fb5b6822d70278fc76545,sfrxeth,19105103,repaid,19454100.0
0x9be7aa4f438ef806fc55951998fb4bc11808270c,sfrxeth,18170360,repaid,18379145.0
0x8907bd00491d0b830c38276acc6d72e2419135a2,sfrxeth,18197904,repaid,18870147.0
0x4523b791292da89a9194b61ba4cd9d98f2af68e0,sfrxeth,18211018,repaid,18227659.0
0x0059efca9d24bf579ee0314e7bc2569674aa42e2,sfrxeth,18222155,repaid,19521404.0
0x0059efca9d24bf579ee0314e7bc2569674aa42e2,ll_3,19723958,active,
0x35364e841c8df23eea507ca9d80d43185fe8b209,sfrxeth,18226497,repaid,18334498.0
0x7563839e02004d3f419ff78df4256e9c5dd713ed,sfrxeth,18236340,repaid,18733595.0
0x7563839e02004d3f419ff78df4256e9c5dd713ed,sfrxeth,18929816,repaid,19040493.0
0x6e4084315030747edd36e5780e0f4e6879d9a1db,sfrxeth,18271087,repaid,18428090.0
0x537f83ea54e89c967cef5fc313c9160ed2a4ae5c,sfrxeth,18281508,repaid,19002670.0
0x3b82b31bbe0dc3fe0f13d17f9a4d0455ef562e06,sfrxeth,18295414,repaid,18398278.0
0x9b54264d7502f80163ea949038aad771eae67e38,sfrxeth,18305763,repaid,18536861.0
0x9b54264d7502f80163ea949038aad771eae67e38,sfrxeth,18572340,repaid,18649112.0
0x9b54264d7502f80163ea949038aad771eae67e38,sfrxeth,19064795,repaid,19071418.0
0x9b54264d7502f80163ea949038aad771eae67e38,sfrxeth,19697733,repaid,19746027.0
0x9c283aa6b1e6676b5ded6c2a6242a80589c59112,sfrxeth,18310395,active,
0xd2bc4e7ecfa4ec39069623854cd114dcd8771b84,sfrxeth,18350344,repaid,18702218.0
0xb5baefdb365266bc864522c47321a6fd61189ff4,sfrxeth,18398462,repaid,19477082.0
0x943b3a78bb9cb2301ebb0a4ee8d0acd988f47dff,sfrxeth,18405490,repaid,19082005.0
0x8837046fa251cd273b96055f9cded32641dd1724,sfrxeth,18405518,repaid,19082200.0
0x02de2aeab379af402d435c37f14d2c2b85837132,sfrxeth,18405582,repaid,19011007.0
0x6580bcc99af557e277cae063d7308cdbd59bf7b3,sfrxeth,18421615,repaid,18746559.0
0x6580bcc99af557e277cae063d7308cdbd59bf7b3,sfrxeth,20015847,active,
0xab2bcc6f4f8eb447e882b57df1cde43123d960c3,sfrxeth,18422526,active,
0x800c49b4a5bac2ac16f045037f8fbac255b62ec9,sfrxeth,18428049,active,
0x8e07291a88402eedce83e7d4fbe8bb457abb4114,sfrxeth,18430523,active,
0x5a34897a6c1607811ae763350839720c02107682,sfrxeth,18434150,active,
0x6b764ab1f7a5f0983713960588ed674b26874331,sfrxeth,18435143,repaid,18712966.0
0x6b764ab1f7a5f0983713960588ed674b26874331,tbtc,18563802,repaid,19383349.0
0xc0671f93291fc53b26d4127bd8fc5f37a3e6b7ab,sfrxeth,18437452,repaid,18437683.0
0xc0671f93291fc53b26d4127bd8fc5f37a3e6b7ab,sfrxeth,18437813,repaid,18500036.0
0xc0671f93291fc53b26d4127bd8fc5f37a3e6b7ab,weth,18500151,repaid,18634199.0
0x2fad7e58c57647e8a2405839adf400eb70667037,sfrxeth,18442498,active,
0x69035274f8ef980533f9ce2b9c4a13cb3c935c9e,sfrxeth,18443673,active,
0x989225f2f9ba272adbce6d579232c4113ee998d8,sfrxeth,18455554,active,
0x2f6f856701412887ba534483d71f811435de1a63,sfrxeth,18476655,repaid,19031010.0
0x0e5aee42454e2cc6172b72c46d7d4c402ee637b5,sfrxeth,18487809,repaid,18907396.0
0x015ea041f9aab96aef7f9194d6ef95d9afb48804,tbtc,18418097,repaid,18886667.0
0x015ea041f9aab96aef7f9194d6ef95d9afb48804,sfrxeth,18501855,repaid,18886749.0
0x1afa31717e3729e86535140c45c638e2ff7c2af0,sfrxeth,18525243,repaid,19521741.0
0x0676ee140902cd4f932f0e9246c334361bfa3e9a,sfrxeth,18537832,active,
0x0061b29221f26ac2e8f6eef4d242f03dcd306501,sfrxeth,18572397,repaid,19671038.0
0x01a6d9df50a64520521dd41ea7b72f8464f7508a,sfrxeth,18575662,active,
0x6b7079f9e5dd84a20015c5270568b453dba451d3,sfrxeth,18597408,repaid,19715097.0
0x77d5ae899b0e61f7605e64d83f7b5c1103ff5331,sfrxeth,18617516,repaid,19693486.0
0x6fe0c1530acd0d6616ed3d1ea6374d53ea2fba9e,sfrxeth,18631709,forced-liquidation,19475690.0
0x08df64083cb978c8c1aa3c8772c600f9a6ee243d,sfrxeth,18680825,forced-liquidation,19471897.0
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,sfrxeth,18751810,repaid,18758880.0
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,sfrxeth,18758950,repaid,18824581.0
0x1e121993b4a8bc79d18a4c409db84c100fff25f5,sfrxeth,18824616,repaid,19109624.0
0x7a01164ff5162f8e95877a7c6394407db2983406,sfrxeth,18841212,repaid,19338792.0
0xffa4c4a18b2f63f9d94b4ecc87ad0dc19723402c,sfrxeth,18895971,repaid,19801797.0
0x369605580748e32cd037d6998d4c31eed11a0636,sfrxeth,19041095,repaid,19418070.0
0xf428ad871b000f64d14be06465b301bf182c2d8c,sfrxeth,19070216,repaid,19509550.0
0x972132eb3642d47842c837a68c5bb18521a9ad38,sfrxeth,19070224,repaid,19565316.0
0x827169048852ce31e96cfaf75a7a8b255b80cfae,sfrxeth,19075183,repaid,19448542.0
0x9289cbab81cac97c226c0a0a7a85bbf1d78074f6,sfrxeth,19082084,repaid,19448589.0
0x7ebcffe202697af4d0089dae030c0976492b098a,sfrxeth,19082254,repaid,19448599.0
0x7748701e5044cfcc7efaef38429e289759cd4afc,sfrxeth,19092453,active,
0xa73031c311db2288974266faf9596fee3be7f582,sfrxeth,19105591,repaid,19213922.0
0x203b355b1edeb6242011a620bf50c19a6af4f42b,sfrxeth,19105885,repaid,19168527.0
0x4444f45d85db29b47eca30c07fe02bbebecf7f5a,sfrxeth,19130793,repaid,19587046.0
0x23cfd4fec0b37b86fc7dc48bc644d5c6d94ac0df,sfrxeth,19202895,active,
0x3441da64c1aa383f94d6d48c64cbd2a3b5c12ff1,sfrxeth,19418070,repaid,19418082.0
0x7ab5386c78c73b10d04c470315948a2983ad7b68,sfrxeth,19471593,active,
0x02f73f558e2f038a98072dc39848f9f693f8664d,sfrxeth,19528772,repaid,19649321.0
0xb6881114c8aad62082a7df5bf0f199d6f1bfcac9,sfrxeth,19587122,active,
0xc42ac3609d738e1af591b8b157051e805cab6a34,sfrxeth,19665841,active,
0xf169ea1a9c3f0daf122dc679372b1b8393716a2b,sfrxeth,19764192,active,
0xa5cb0648383b871de9d8c8a2f31bb985ec160187,sfrxeth,19768045,active,
0x348b3ccac1f8b763b19e91f5fba71b85dc305655,sfrxeth,19780359,active,
0x348b3ccac1f8b763b19e91f5fba71b85dc305655,ll_4,19894330,repaid,19993303.0
0x8560293f8d0583118cc1386133d307ace5acc8b6,sfrxeth,19862908,repaid,19948615.0
0x8560293f8d0583118cc1386133d307ace5acc8b6,ll_3,19898437,repaid,19948427.0
0x68e4174d3a61e6ae91bf8509535a6e75194e18bd,sfrxeth,19970069,active,
0xc72aed14386158960d0e93fecb83642e68482e4b,weth,17562735,active,
0xe6b5b86d130d103492c27272b05e97d6f37557e3,weth,17563033,forced-liquidation,17937710.0
0x3f661b36cacadee06d3131aa11906814d7ba4627,weth,17564187,active,
0x965e756066a96779ec7bd63a032bebd264cf6962,weth,17569181,active,
0x2dbccd63444bb6d6749f6c49c77d18cb8873497c,weth,17570655,active,
0x581871d3bc7959c9bb94a186187036d55a255d9a,weth,17577238,forced-liquidation,18022483.0
0x720e505ba082afe34a8c36c9029bca1392186ea7,weth,17577322,repaid,17961396.0
0xd91a524e036e49b90ee502a8ce63009d0203d3df,weth,17590419,active,
0xac4b834fe8065473d000aac5c20b327a020912b1,weth,17590511,repaid,17625606.0
0xc344f940332d3aa76e4f20d7352aaf086480111f,weth,17590534,active,
0xc344f940332d3aa76e4f20d7352aaf086480111f,ll_0,19780917,active,
0x481894de7d62add238f60c3018d2ca6af92ad64c,weth,17591858,forced-liquidation,17937696.0
0xa3eb02ffa9bf1965629fa2731b16ffec87b86848,weth,17594391,repaid,18376026.0
0xb80a3dd18d57acb136466ff42dde7b9971d69b43,weth,17598280,repaid,18157533.0
0x8a1d8e256d283015232754e8d4551ae4ae5f0c27,weth,17603802,repaid,19395547.0
0xa5f145d15b4e03ca35703f4db53863b18fc5af5b,weth,17604295,repaid,17905354.0
0x38c569d7e73465a3e3fa1291ebe35c5f6f6edbe4,weth,17606112,repaid,18335380.0
0x07c4c0c3ff2378b2a16b2fbf7a2795b0f2ceece3,weth,17614118,forced-liquidation,18422793.0
0x6b73a81d3724267beab9393eb89868ade5ca6a29,weth,17614444,repaid,18118256.0
0xa669070d106e96cc2390523e9745b425a1b3a0e0,weth,17620617,repaid,17645980.0
0xd65ac35cd234c8718b876ab304fa56c8995e387f,weth,17638770,active,
0x1cce03e8d02a2b0ac028c0e01e322a5710c2426a,weth,17640626,repaid,17707072.0
0xd14f076044414c255d2e82cceb1cb00fb1bba64c,weth,17641830,repaid,19401981.0
0x7b0f06ae753a4557264b503d63bfe935aed9b07f,weth,17643464,active,
0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5,weth,17643477,repaid,17895163.0
0xe77884cddf148dd5f0e9191b33d8dbaddb16dfb5,weth,18017893,repaid,18338034.0
0x545e33215c07a2bd6268f3596fd68c89d49fdb62,weth,17644680,active,
0xac01ec664c1062234a73574d44523c906a3a6369,weth,17649911,forced-liquidation,17939803.0
0xac01ec664c1062234a73574d44523c906a3a6369,weth,18656746,repaid,19356514.0
0x67813f93c2a98f35ee7ed262d3e21d44a3ad92c4,weth,17678264,active,
0xdec7b0e4397ebdec26e65f843bd5a2301ad54523,weth,17689220,forced-liquidation,19648970.0
0xafb523c4136ccdab2062be19004366b5b155331e,weth,17690115,repaid,17936571.0
0xafb523c4136ccdab2062be19004366b5b155331e,weth,17937502,active,
0x4ae42592ef6589746071eb3897b8f5294120e9ec,weth,17700795,repaid,17722416.0
0xe62f9b739050288db63eebe0aab0795b9d99836e,weth,17704026,self-liquidation,18411603.0
0x1731bf5cca3b3e32f749e982b7ff9cfdfa1ed2b1,weth,17719171,forced-liquidation,17937605.0
0x1731bf5cca3b3e32f749e982b7ff9cfdfa1ed2b1,weth,17940304,self-liquidation,18312019.0
0x9ccf93089cb14f94baeb8822f8ceffd91bd71649,weth,17725872,active,
0x9161d0a1ad6375d99b6c62f0bf65a2b333cc4d52,weth,17728547,forced-liquidation,17937796.0
0x158e28be63a2a6ee69d5505e3c801053ec46e7ff,weth,17730094,repaid,17772488.0
0xfe32a37f15ee4a4b59715530e5817d1322b9df80,weth,17731097,active,
0x50aaa06d986c5fc0126de23c8ff1d1c4adb49acc,weth,17731919,active,
0x58de0e67a8a2f0249c227065f46344389e296506,weth,17732495,active,
0xd02627efe1a6863f34c18dab7070f10e25d55823,weth,17732567,repaid,17732942.0
0x52b8a8e0495439eeb9f272986d1b4a1453ffd9a4,weth,17733007,repaid,18161316.0
0xeff866529fb27494c93171de3e0ddcc5d885aafe,weth,17739353,repaid,18485129.0
0xc473bb0a53bc5fcaad7ff2dde540ad406001198b,weth,17739790,self-liquidation,18169978.0
0xc473bb0a53bc5fcaad7ff2dde540ad406001198b,weth,18270061,repaid,18740975.0
0x8a625bf21c01a83d93d1175556ef3af76b862c83,weth,17741044,self-liquidation,18113986.0
0xd5d7d4ba0f5fbcc8c2c04d14ece01dc6e6261dc0,weth,17747694,forced-liquidation,18824809.0
0x431e81e5dfb5a24541b5ff8762bdef3f32f96354,weth,17747823,repaid,18033263.0
0x736d11b3d472dbe421c9a049f93a520f9bea8243,weth,17748789,repaid,18790823.0
0x736d11b3d472dbe421c9a049f93a520f9bea8243,weth,19312508,active,
0x3acd8157ba3dbd4f287aec85dcb54c8e76325782,weth,17756584,repaid,18385804.0
0x43f5221bd7b273d3597631f8a100457596266bf0,weth,17761870,repaid,17931307.0
0x43f5221bd7b273d3597631f8a100457596266bf0,weth,18084600,repaid,18180169.0
0x43f5221bd7b273d3597631f8a100457596266bf0,weth,18192327,repaid,18236427.0
0x43f5221bd7b273d3597631f8a100457596266bf0,weth,18584218,repaid,18600281.0
0xa3f0ac603175dd79b49bed8a93235ccbaa1c201b,weth,17777589,repaid,17819849.0
0xcf73cfe2c0bf08eeb609325e4d7734c011352e02,weth,17779711,repaid,19328527.0
0x6ff9cf3a3f6c1af49f8b81e5f145fab3b720fed6,weth,17782588,active,
0x4d178ec43c39491fe788919cc29f7bb226d19cde,weth,17783897,active,
0x9bb98140f36553db71fe4a570ac0b1401bc61b4f,weth,17789021,active,
0x67fc1cf44a5dd5e780f266a519ca35ff33fb8c70,weth,17796726,repaid,17796778.0
0xf440e4b0d11a3099acb9bba6fda4ecb443198d8d,weth,17798346,forced-liquidation,17937796.0
0xf440e4b0d11a3099acb9bba6fda4ecb443198d8d,weth,18983297,active,
0xf9605d8c4c987d7cb32d0d11fbcb8eeeb1b22d5d,weth,17800686,active,
0x1d6702bd3da0108a4428415ffc74b0efd2f86e4f,weth,17805175,repaid,17939241.0
0xe07b1f4b1127e8eb97ee468774b32138bf9d920f,weth,17806689,active,
0xca3467e0683eb009a3f8bb8d4f9af040684b9763,weth,17815985,active,
0x8f5e97e1e3d47a2f223a67e06de21f067b7779db,weth,17816320,repaid,18194935.0
0xef764bac8a438e7e498c2e5fccf0f174c3e3f8db,weth,17816612,repaid,17917433.0
0x5a6e006bcacba236acc80110172cc4abe39a3214,weth,17816755,repaid,18255315.0
0xe37ce07820dd2578cebb9e7a1b58e7344c0700f3,weth,17817484,repaid,17824360.0
0xf87e11c9a034e2fabc62d220c55769c1389d2f28,weth,17819705,repaid,17841124.0
0x51b0b7ab0af8ba0e689299f00a733de2f7080569,weth,17823952,repaid,18193887.0
0xe32821a7287a7735d3a15eb38c277ba27da5274b,weth,17825978,self-liquidation,17962598.0
0xe32821a7287a7735d3a15eb38c277ba27da5274b,weth,17962625,repaid,18419243.0
0x52175281d61e740370a88b60c22ba91ba04cb0ec,weth,17833432,forced-liquidation,17937538.0
0xa741cddf8e708554772df02216dcc3a0627f0c2a,weth,17858329,repaid,17881809.0
0x0894f48a5d3d9444c98d25cda99048bb0d84d1ef,weth,17864391,forced-liquidation,18020950.0
0x97283c716f72b6f716d6a1bf6bd7c3fcd840027a,weth,17865013,repaid,18658221.0
0x0263e43c0de253a0fe354b60d35d2855c514a887,weth,17866836,repaid,17866888.0
0xf962c93930c2bbfe5a39f04fba989ffc9c969dac,weth,17870150,repaid,19225585.0
0x62933bf74e3c3a3adea1ce935a9ccf5919c992de,weth,17882004,repaid,17939399.0
0xbaf17d8126efb243f56b9cf814abab6b5d34ae37,weth,17884650,forced-liquidation,19475932.0
0x4da79bbf1f9cb0086684e8eb0fb5e559952bd0bc,weth,17896597,forced-liquidation,18388656.0
0x9b16c1b20ff91018fa3f006be6395d5be3a295e0,weth,17907464,repaid,18977336.0
0x48a1a52b20f84b8ff74d946413a01f3961b3760d,weth,17908201,self-liquidation,18927067.0
0x090e1fdc0cb866317751f0621884a203a8d797aa,weth,17916312,active,
0xf92897b9a7ffcfe18bce4ca9ed31b45ad25c2808,weth,17916876,forced-liquidation,17937834.0
0x815612815d7fb01b1e8a97fe4a0996e77245a3aa,weth,17916972,repaid,17978997.0
0x10e50901a9f65629715db45b24e5b047a6f11240,weth,17917470,forced-liquidation,18420348.0
0xc9d897985bdd29ac562536c6686b897099288b5b,weth,17917656,forced-liquidation,17937667.0
0xe95ffcc58dc5918086b5a323925fc6de370ca45a,weth,17917782,forced-liquidation,17943205.0
0x84834d3b6844e25ce6911a50897ec073fb489568,weth,17918299,forced-liquidation,18226592.0
0x1e268f0802321078a20153ecfa7be65e4a078c59,weth,17919334,forced-liquidation,17973008.0
0x39ae6fa51938e05dae2dd50191013b7825516813,weth,17920158,forced-liquidation,18020907.0
0xa97cce04c3a2861ba8544527d385ae85d7266082,weth,17921066,forced-liquidation,17938052.0
0x6e65ce4cc07feb24b7d0439422b7fe58b93b9cf6,weth,17921107,forced-liquidation,17937796.0
0x3498c228b3ac354e11a41d3dafd5d909786c4e5d,weth,17925511,forced-liquidation,17937539.0
0xcbab99d591578e1cc5158834ce92c75c07157ab3,weth,17934643,repaid,17934825.0
0xd9f4dda53abc0ad6eae07ed2e47b3108c3a131b8,weth,17938035,forced-liquidation,18363271.0
0xadebff92fce62b2e6ac9e72a286ff1501098d09d,weth,17939560,repaid,18207897.0
0xadebff92fce62b2e6ac9e72a286ff1501098d09d,weth,18481358,repaid,19442159.0
0x11d67fa925877813b744abc0917900c2b1d6eb81,weth,17941235,repaid,17941520.0
0xef0c364216510dc09e13efadfd6ce8dfd372d806,weth,17942185,repaid,18764934.0
0xef0c364216510dc09e13efadfd6ce8dfd372d806,weth,18775868,repaid,18854382.0
0x50b12e0058d2404839206fae22e380563d8dd913,weth,17944356,repaid,18433289.0
0x06caa8da11abef48dc3c7fc8a8ad39a02446e2ef,weth,17944839,repaid,18711163.0
0xf5659d33af64b5b987f048a4ba7cfca1c96f7f7a,weth,17947896,repaid,19446596.0
0x4b206d9bfaf1a2175a06c95574ea7d42dcda4e78,weth,17949387,repaid,18027685.0
0x4b206d9bfaf1a2175a06c95574ea7d42dcda4e78,weth,18065761,repaid,18195481.0
0x02d489cfdf7b406630263ed659c0e0449c6c1c0c,weth,17952191,active,
0xa4593d1177fc68cac7b0a9c9ce1785342eeb1cfb,weth,17955054,repaid,18906329.0
0xa4593d1177fc68cac7b0a9c9ce1785342eeb1cfb,weth,19268151,active,
0xe17b347be07a423e3eb0ded3c3db82e138a48f51,weth,17963396,repaid,18808533.0
0xaa9e20bab58d013220d632874e9fe44f8f971e4d,weth,17980822,forced-liquidation,18389898.0
0x0938bb9ac60fa52786c8f1206215ef64eb81be6a,weth,17986750,active,
0x10f5271c20c00d0d90088ff9618f728cce299f7e,weth,17990851,self-liquidation,18219704.0
0x1702fef67f76a9cab326ccd0e5ed78974ea90259,weth,18000444,repaid,19246215.0
0x46d5e1ad1dc8c222b615c249989388e19dfe758e,weth,18002163,repaid,19401083.0
0x5842d5070965ba74908f05355e29ffbcdb2d69c6,weth,18005269,active,
0x57b0dd7967955c92b6e34a038b47fee63e1efd1a,weth,18016997,repaid,19251166.0
0x1a900b5df58d5c4cc63088687a0194237228b7ad,weth,18021198,repaid,18422868.0
0x7944642920df33bae461f86aa0cd0b4b8284330e,weth,18037237,repaid,18357359.0
0x7944642920df33bae461f86aa0cd0b4b8284330e,weth,18357365,repaid,18485261.0
0x7944642920df33bae461f86aa0cd0b4b8284330e,weth,18485752,active,
0x7a128b34485ab460b96b9f3df3fe7bbd949d5219,weth,18040468,repaid,18116440.0
0x7a128b34485ab460b96b9f3df3fe7bbd949d5219,weth,18160322,repaid,18318481.0
0x728ebdb874050b24ec83ce40253aa74c446372c4,weth,18061262,active,
0x6119fa6c5b18be03f3b8e408c961e28239a0108c,weth,18061750,forced-liquidation,18360849.0
0x0e9d0c4ca23480bb1fd70337ad6dd8d925d13e43,weth,18066233,active,
0x3f47a66ada01491c3d364599e5bcbf80a1a67092,weth,18074245,repaid,18708002.0
0x3f47a66ada01491c3d364599e5bcbf80a1a67092,weth,19057357,repaid,19399026.0
0x3f47a66ada01491c3d364599e5bcbf80a1a67092,ll_1,19600206,active,
0x5894df57df614079b8de58d6290f70bf7e1ec64c,weth,18082956,self-liquidation,18110198.0
0xe408d65d495c567ab246e7c90f11d15d96c1738d,weth,18083199,active,
0x6ef63eb117b9c64273fc3cdb06abe1912a23553c,weth,18091188,active,
0x69e58330fd71c0034de6cfa06a0552d52d8df766,weth,18111332,active,
0x6764e71d06f5947784b81718a834affaf548b5cb,weth,18133763,active,
0x444320aca747571df11f06645697b91da157a73a,weth,18147021,repaid,18155513.0
0xe34c91d3c5c17b6badf97e09e043272fed76aa31,weth,18159938,active,
0x9228b6689520fd889ea5ca1f2715fe6d9ef4f405,weth,18169344,repaid,18471719.0
0xe8ec5cee980d00974cb6e1ec4ba03896ae9a4fd2,weth,18176024,repaid,18206542.0
0x51aad11e5a5bd05b3409358853d0d6a66aa60c40,weth,18189284,repaid,18510729.0
0x95d9bed31423eb7d5b68511e0352eae39a3cdd20,weth,18192309,active,
0xcd749c813d0bbd418c7bc61cbe319c8be4251437,weth,18197826,repaid,18714955.0
0x95a3d06fe7b39399e2edcc31435a235585fec852,weth,18199508,active,
0x7a0819b5c64bc8c01009404f6a300792d11204a9,weth,18217191,active,
0x81c5d40e7595ac324c48cd28a27aa55d15f9e6be,weth,18218926,active,
0xc1217955e391a466ced9864e10b69d1ede08816f,weth,18234726,active,
0xc03dea0bee1aa2815b8d3ed787f32e64d05eb13e,weth,18236480,active,
0x4c067b1060c5e0c733578be43a2c1059648c6b70,weth,18240426,active,
0xd30c4c6ad8d51fa4fdb2dca481af38695d921386,weth,18247649,repaid,19246360.0
0xaf17618b3d5ef9c3f68f33bef190ebf3aa9981a2,weth,18255642,repaid,18297666.0
0xa99ad2247e2b5eec38fef05a313829ffe24ef18b,weth,18273815,active,
0x944cf2acb0db10d0863fe45c4916b2fd7005c6a4,weth,18279777,active,
0xeadb3aa1380a666aa05af8066b9da4822547f62d,weth,18292807,active,
0xa955a8b8f94442fb3d69e3db8fdf277460980d23,weth,18294215,repaid,18724659.0
0xcd67353ecc3755c1f4f3976a1e1929fb5e61aa33,weth,18309956,active,
0x29ee34cbf5b91b51f33a0e6a639fde7532a1f7d8,weth,18313795,active,
0x9291be3faf71cf80ddcd6fe2eb6a4349e3591bd2,weth,18314551,active,
0x58a9a6c0e3252156c701d95314fdbfca4e5e5a54,weth,18321785,active,
0xd8bbb4301713fbebd8a9969b2ab82961be2f1165,weth,18323705,active,
0x06b11e2818cf9e2f3bef639b533eac7bb1327581,weth,18330119,repaid,18343357.0
0xb7cc49dae96e15b4a9c6c6b63d4cc349a4736c9f,weth,18335996,repaid,18383696.0
0xb7cc49dae96e15b4a9c6c6b63d4cc349a4736c9f,weth,18383980,repaid,18669565.0
0xa7ac5006e005f4809a9929a76f69bd7174bf2941,weth,18363587,active,
0xc0939ec3815b0c5c5c4a8f4932ceab8958c7dc9e,weth,18385032,active,
0x87ee2675fd23d99d02946806f4bf44da155964fb,weth,18385417,active,
0xc6a886966836bc1e122becefeb8ab43292d7a7e6,weth,18386565,active,
0x906e63a69f38565aad404abef0e37a221210772c,weth,18387306,active,
0x9cd16dc406d85c15a7708bd81a550fa663095edc,weth,18388464,active,
0x847d117edcc84c7cc8a19421baf51e622b8abf0c,weth,18392256,repaid,18393130.0
0x847d117edcc84c7cc8a19421baf51e622b8abf0c,weth,18393150,repaid,18393326.0
0xdcd5735a265f8e236cc42455af16f6393aaf95ad,weth,18394467,active,
0x99793b47c94082b792cd6aa6e1fdf35e3fd20e25,weth,18394513,repaid,18394525.0
0xf0717879c3454d8afa9fd83ef1a469c43c6ce4c5,weth,18394995,active,
0x0a9a7bd671abd81d611e62d841f329bafb445a88,weth,18398884,repaid,18911638.0
0x512fce9b07ce64590849115ee6b32fd40ec0f5f3,weth,18409035,repaid,18412472.0
0xa1b3c586731d74178803318db709ffaac442ead7,weth,18420932,repaid,18428083.0
0xd8e58ec560d9d894c6e7af0673c3158eca801e9f,weth,18421673,active,
0x6fa7ecba6aacea94d85e45dc0a52493a172c1623,weth,18423281,repaid,18688514.0
0x6fa7ecba6aacea94d85e45dc0a52493a172c1623,weth,18927010,repaid,18993226.0
0x1cb4831b6df1d9cb07279b93a0e101db9b2295d0,weth,18423294,active,
0x6bdf87879cefad62d05d2315f0d421d73d789375,weth,18424500,active,
0x1b62498c8293a291a062d46807d830a723f3406d,weth,18428857,active,
0x0e2669ca58c5eb498a1e7cd6a24177be2cb7cb3c,weth,18430228,repaid,19336792.0
0x94dd8bef55462f557496167da4e0583b18c8ab5e,weth,18434142,repaid,18520056.0
0x879d15d6c06404e798cac7ff74e2fedb562ea1b5,weth,18446080,active,
0x3cdc122660c696799e908eb4ac920eade19ad31f,weth,18449373,forced-liquidation,19476651.0
0x8e5b3ee6bef169a350cb082aa54bdd1ce0557ed5,weth,18455049,repaid,18476488.0
0xea3f9b017c6b811b0a8ca642346bd805d936fce4,weth,18455109,forced-liquidation,19449307.0
0xf4b9f2de6f3e77550e897a21c0d5a976b01f862e,weth,18461945,repaid,18634227.0
0x20f7c92e3b1b5543a4b5bc310d1c5395029add2e,weth,18462452,repaid,18576322.0
0xbc04b09c2d3d07e4054515425af9f0ce8b5b0c16,weth,18470823,repaid,18470925.0
0xbc04b09c2d3d07e4054515425af9f0ce8b5b0c16,weth,18471066,active,
0x5045ee180f45d0d571713f7f330925958bf97955,weth,18473334,repaid,18498143.0
